author,title,like,Link,Sequence,Date,User,Comment
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-7.html,95,"17-08-2020, 05:18 PM",oreoiceblended,Noooo what do you mean but my uni has higher ranking!!!! Gib me job!!!
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-7.html,96,"17-08-2020, 05:19 PM",fortunehunter,So she come here to create job or find job? i confuse.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-7.html,97,"17-08-2020, 05:24 PM",Mr Duck,Is time for them to go back their land. Singaporeans job priority.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-7.html,98,"17-08-2020, 05:25 PM",oreoiceblended,"It’s meant to appease the rising discontent and to that end it’s quite well written. It indirectly shows that foreigners are having trouble thanks to government policy protecting Singaporeans, and that they aren’t making that much at all. Whether if that’s true or not for the majority of expats is not the main point, as this double whammy towards the foreigner portrayed in the article probably placates the mildly discontent who may not have lost their jobs but may have noticed a substantial, albeit anecdotal, increase in Indian nationals working here."
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-7.html,99,"17-08-2020, 05:26 PM",madcap386,"29 years old earning 4k wor...,,What is that she can do where local cannot do?,,"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-7.html,100,"17-08-2020, 05:31 PM",matrix05,Just swap to depandent pass and continue to look for jobs. no problem
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-7.html,101,"17-08-2020, 05:32 PM",Travis_Touchdown,"This already exposed a question a lot here already asking, what's the thing she can do that locals can't?,,Isn't the reason fts are here to transfer skills they have to locals that locals dun hab?,,And huai she can still stay here for so long?"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-7.html,102,"17-08-2020, 05:36 PM",lazysundae,"there need to be proper immigration action enforced,,Once EP gone no right to stay in SG more than 2 weeks to pack up and leave. if say spouse also working here then kick them out and make them go through the DP application process proper,,EPs were given to bring foreigner in for a role after the role cant be filled by a local. Once that job disappears so does the former pass holder's justification to be here. the authorities and the press are retarded to talk abt the job hunt of a former EP holder. its pretty clear she wouldn't be the special type of personal EP not tied to a company,,Sent from Anfield YNWA using GAGT"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-7.html,103,"17-08-2020, 05:42 PM",popdod,"jin chiam,jin ko lian....,,need crowdfunding?"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-7.html,104,"17-08-2020, 05:57 PM",neo_aw,this type of news is seriously staged ...........
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-7.html,105,"17-08-2020, 05:58 PM",xKomon,"Wa u are back swee lah,,Sent from Moi phone lah using GAGT"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-8.html,106,"17-08-2020, 06:00 PM",Why so serious,
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-8.html,107,"17-08-2020, 06:01 PM",LionsTurf,"I thought after EP cancelled got 30 days to Balik Kampong.,,That's why got many FT KPKB about not being able to find a new job within 30 days."
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-8.html,108,"17-08-2020, 06:01 PM",oreoiceblended,"Isn’t it to drive down wage levels by increasing labour supply? To that end it’ll increase profits for firms. I could see people who will be delighted with that, although certainly not for those affected,,But I believe they selected this 4k figure and highlighted it because it’s substantially below median wage of 4.6k. So most people will look at this character from higher ground, and feel pity or even mild delight depending on their person. Isn’t it the best way to placate discontent by evoking such feelings?,,The first thought a person will get is more like “aw, so bad for her” rather than “huh what can she do that I can’t do??” Since MORE THAN 50 percent of Singaporeans make more than her and so are not impacted by the loss of a job opportunity below their income bracket. And just like this election has shown, if a majority is fine with it, no matter how the minority cries and shouts, it’ll be alright."
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-8.html,109,"17-08-2020, 06:06 PM",Why so serious,"fresh grad cant find job for 6 months... whats 30 days?,,send them all back!"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-8.html,110,"17-08-2020, 06:06 PM",SGMale,Sinkies should help her to find a job soon.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-8.html,111,"17-08-2020, 06:14 PM",cuppa,Higher pay. Her next hop.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-8.html,112,"17-08-2020, 06:22 PM",Prime 13,"Many many news to show Foreign Talents From Single Nationality as poor thing, in the same boat as sinkies, or very capable and sinkies are blessed to hab them."
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-8.html,113,"17-08-2020, 06:22 PM",Prime 13,Why not she ownself fork out $500 go smlj skills future?
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-8.html,114,"17-08-2020, 06:24 PM",lalalalalala,Wow help jobless ft advertise not premium article? 158 really got their priorities right
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-8.html,115,"17-08-2020, 06:26 PM",reallyworry,"why is she allowed to stay here and look for job?,,PR again?,,fark u PAP"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-8.html,116,"17-08-2020, 06:26 PM",UptheToon,158th never disappoints. They interest are so well taken care of.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-8.html,117,"17-08-2020, 06:26 PM",UptheToon,Yup. 61% voted for blank cheque.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-8.html,118,"17-08-2020, 06:27 PM",blackestvoid,"pls investigate the cumpany for unfair practices,ceca cunt be leetrenched only sinkies can"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-8.html,119,"17-08-2020, 06:28 PM",laopokcar_g,"Featuring a lowly paid ceca for sympathy,,Don't dare feature all the high paying ceca who still have their jobs,,158th story telling sucks,,Sent from - CECA is Corporates Enriched, Citizens Angry -  using GAGT"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-8.html,120,"17-08-2020, 06:28 PM",SGMale,$500 can go Uptron study a MBA liao.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-9.html,121,"17-08-2020, 06:29 PM",dexterkim,
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-9.html,122,"17-08-2020, 06:30 PM",Horsepower,Ask her go rent a bike do grab food la. Can exercise also ma.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-9.html,123,"17-08-2020, 06:31 PM",kingmax,U VOTED FOR CECA LEE AND HO JINX.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-9.html,124,"17-08-2020, 06:31 PM",mrjack,Chao ceca can come in just like that and earn 4k? Poor sinkies that have server their ns and finished their ict cycles many of them can't even earn that amount.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-9.html,125,"17-08-2020, 06:31 PM",Why so serious,"Lol at this time feature high paying suicidal sia,,But I like the idea"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-9.html,126,"17-08-2020, 06:32 PM",matey1982,eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-9.html,127,"17-08-2020, 06:33 PM",ramlee,Bui hum spotted
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-9.html,128,"17-08-2020, 06:34 PM",espenlind,Ho Jinx should just give her a high post so she won't suffer.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-9.html,129,"17-08-2020, 06:36 PM",Aaron_soh80,fck bk to mubai pls..
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-9.html,130,"17-08-2020, 06:38 PM",sg patriot missle,4K is called expat?
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-9.html,131,"17-08-2020, 06:38 PM",sg patriot missle,Yes that’s true she should
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-9.html,132,"17-08-2020, 06:39 PM",laopokcar_g,"Last few weeks so much ceca bashing online and on ST,,Now must do damage control and sympathy gaining,,Sent from - CECA is Corporates Enriched, Citizens Angry -  using GAGT"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-9.html,133,"17-08-2020, 06:41 PM",luei74,"死了一个。。。千千万万个还在,,,Sent from Xiaomi MI MAX 3 using GAGT"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-9.html,134,"17-08-2020, 06:53 PM",Supersen,"JSS apply to PR or EP??,sry too many policies nowadays till i blur"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-9.html,135,"17-08-2020, 07:03 PM",uselessbum,"She can jolly well go back to India and look for one. I'm sure Modi will be able to help her no? Given all the hype about the ""1.3 billion"", she should have no problem finding one there in no time. She tries to give an impression of being ""humble"" but apparently not humble enough to recognize that expat job is a luxury at this point and that she should just go back to try her luck in her own country where there is likely to be more support for her as a native. Sinkies already have trouble trying to fill our own bowl, she expecting us to deprive one of our own and give her one?,,By the way, why 158 ""covid special"" do a piece on her out of all people? She very special meh? I'm sure there are plenty of sinkies who are in even more terok situation than her.,,"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-10.html,136,"17-08-2020, 07:05 PM",laopokcar_g,"Maybe she apply dependant pass while she looks for jobs?,,No wonder India import cases so many dependent pass,,Sent from - CECA is Corporates Enriched, Citizens Angry -  using GAGT"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-10.html,137,"17-08-2020, 07:06 PM",dannytan87,"呃呃呃呃呃呃.......,,朋友，你返去印度食蕉啦！"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-10.html,138,"17-08-2020, 07:07 PM",invigo79,"Wah even 158th sarpork ceca.,,Sent from Home using GAGT"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-10.html,139,"17-08-2020, 07:08 PM",OddEye,"Don underestimate dependent pass, they are the foreigner multiplier over the years"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-10.html,140,"17-08-2020, 07:49 PM",compro_1975,knowing she losed her job i feel so slpy cos another sinkie can have a chance of the job soon
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-10.html,141,"17-08-2020, 08:25 PM",Muachee997,"Can anyone po mata and ask ICA to check for overstay? The husband s-pass not able to sponsor ceca dependent pass, so very likely overstay."
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-10.html,142,"17-08-2020, 09:35 PM",maosaikopi,"As long as the 61% are around, chao stinkie shitizens can just pray to the trees at botanic gardens to help them"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-10.html,143,"17-08-2020, 09:43 PM",5408854088,
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-10.html,144,"17-08-2020, 09:49 PM",Joe Maya,"These FT CECA got weird title analyst but do data entry work getting sinkie assistant manager pay.,,,Sinkie if want to get $4000 have to do so many **** and responsibility."
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-10.html,145,"17-08-2020, 09:51 PM",LionsTurf,S pass can apply for DP? I didn't think so.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-10.html,146,"17-08-2020, 09:54 PM",Bohuatoh,"She should go and serve Ramesh and they have the same chemisty and same ....................................,"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-10.html,147,"17-08-2020, 09:57 PM",Joe Maya,And I can bet more than 70% of them can do her job with lower pay.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-10.html,148,"17-08-2020, 10:08 PM",Libbis,Sg proby is t only country u can openly fly here stay n find job.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-10.html,149,"17-08-2020, 10:36 PM",jack-320,"Well can always go back,,Oh wait,,no flights available,,so they have their short term visit pass extended,,Until they get IPA from new employer?"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-10.html,150,"17-08-2020, 10:38 PM",whuttt,Why bo flight? Sho many come in. Sho many go back too.
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-11.html,151,"17-08-2020, 10:42 PM",freshsoapsmell,"yucks.,,just yucks.,,its okay, Temasek will have a place for her kind."
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-11.html,152,"17-08-2020, 10:43 PM",jack-320,"Really?,,But i see no flight available for Aug 2020 from SG to india, i just check one only,,anyways they can have their STVP extended by mom stating that they cannot go back due to india's flight restriction,,meanwhile can apply for new job until STVP can no longer be extended,,If they still do not get IPA,,Then off they go,,Bye bye"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-11.html,153,"17-08-2020, 10:44 PM",d3n,"Got job offer liao right,,,"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-11.html,154,"17-08-2020, 10:56 PM",jack-320,"Actually many companies can use this opportunity to get rid of EPs FTs and build a strong Singapore core,,But no, rather they apply job application for them for MOM approval,,EP no need to pay for insurance and air ticket,,SP and WP yes,,What are employers thinking, not building SG core,,MOM must investigate,,And the question is always...,,Who did you voted for?"
,,,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ceca-bui-chee-retrenched-wor-158th-report-so-kelian-edmwers-got-lobang-her-6358262-11.html,155,"17-08-2020, 11:01 PM",PiPiChew,"4k can be called as expat?,,Local uni fresh grad all 4k le leh,,Sent from A Young Urban Professional Who Is Highly Sought After By At Least 3 Companies - Telco, Utility And Credit Card using GAGT"
